"fechaobservacion","valorobservado","nombreestacion","codigoestacion","latitud","longitud","unidadmedida"
"2020-09-10T13:40:00.000","0.245","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T13:50:00.000","0.238","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T14:00:00.000","0.242","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T14:10:00.000","0.222","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T14:20:00.000","0.221","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T14:30:00.000","0.214","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T14:40:00.000","0.223","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T14:50:00.000","0.228","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T15:00:00.000","0.221","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T15:10:00.000","0.218","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T15:20:00.000","0.218","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T15:30:00.000","0.212","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T15:40:00.000","0.227","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T15:50:00.000","0.238","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T16:00:00.000","0.223","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T16:10:00.000","0.223","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T16:20:00.000","0.266","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T16:30:00.000","0.278","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T16:40:00.000","0.28","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T16:50:00.000","0.294","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T17:00:00.000","0.292","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T17:10:00.000","0.297","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T17:20:00.000","0.291","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T17:30:00.000","0.274","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T17:40:00.000","0.286","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T17:50:00.000","0.3","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T18:00:00.000","0.291","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T18:10:00.000","0.291","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T18:20:00.000","0.291","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T18:30:00.000","0.301","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T18:40:00.000","0.294","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T18:50:00.000","0.306","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T19:00:00.000","0.299","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T19:10:00.000","0.309","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T19:20:00.000","0.307","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T19:30:00.000","0.307","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T19:40:00.000","0.301","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T19:50:00.000","0.301","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T20:00:00.000","0.308","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T20:10:00.000","0.304","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T20:20:00.000","0.314","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T20:30:00.000","0.309","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T20:40:00.000","0.312","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T20:50:00.000","0.316","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T21:00:00.000","0.318","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T21:10:00.000","0.328","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T21:20:00.000","0.336","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T21:30:00.000","0.335","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T21:40:00.000","0.341","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T21:50:00.000","0.344","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T22:00:00.000","0.343","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T22:10:00.000","0.344","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T22:20:00.000","0.352","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T22:30:00.000","0.346","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T22:40:00.000","0.35","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T22:50:00.000","0.346","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T23:00:00.000","0.344","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T23:10:00.000","0.352","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T23:20:00.000","0.353","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T23:30:00.000","0.351","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T23:40:00.000","0.014","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-10T23:50:00.000","0.013","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T00:00:00.000","0.038","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T00:10:00.000","0.046","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T00:20:00.000","0.02","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T00:30:00.000","0.355","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T00:40:00.000","0.005","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T00:50:00.000","0.355","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T01:00:00.000","0.003","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T01:10:00.000","0.354","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T01:20:00.000","0.334","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T01:30:00.000","0.001","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T01:40:00.000","0.342","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T01:50:00.000","0.348","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T02:00:00.000","0.347","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T02:10:00.000","0.339","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T02:20:00.000","0.348","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T02:30:00.000","0.341","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T02:40:00.000","0.345","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T02:50:00.000","0.34","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T03:00:00.000","0.343","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T03:10:00.000","0.342","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T03:20:00.000","0.349","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T03:30:00.000","0.337","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T03:40:00.000","0.34","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T03:50:00.000","0.348","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T04:00:00.000","0.341","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T04:10:00.000","0.333","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T04:20:00.000","0.338","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T04:30:00.000","0.343","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T04:40:00.000","0.34","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T04:50:00.000","0.343","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T05:00:00.000","0.337","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T05:10:00.000","0.342","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T05:20:00.000","0.327","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T05:30:00.000","0.351","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T05:40:00.000","0.343","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T05:50:00.000","0.339","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T06:00:00.000","0.334","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T06:10:00.000","0.357","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T06:20:00.000","0.34","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T06:30:00.000","0.338","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T06:40:00.000","0.339","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T06:50:00.000","0.342","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T07:00:00.000","0.34","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T07:10:00.000","0.337","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T07:20:00.000","0.343","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T07:30:00.000","0.334","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T07:40:00.000","0.345","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T07:50:00.000","0.337","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T08:00:00.000","0.338","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T08:10:00.000","0.329","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T08:20:00.000","0.334","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T08:30:00.000","0.337","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T08:40:00.000","0.343","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T08:50:00.000","0.35","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T09:00:00.000","0.012","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T09:10:00.000","0.004","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T09:20:00.000","0.016","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T09:30:00.000","0.357","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T09:40:00.000","0.024","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T09:50:00.000","0.343","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T10:00:00.000","0.154","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T10:10:00.000","0.184","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T10:20:00.000","0.199","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T10:30:00.000","0.199","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T10:40:00.000","0.209","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T10:50:00.000","0.205","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T11:00:00.000","0.227","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T11:10:00.000","0.196","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T11:20:00.000","0.175","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T11:30:00.000","0.178","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T11:40:00.000","0.164","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T11:50:00.000","0.153","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T12:00:00.000","0.167","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T12:10:00.000","0.177","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T12:20:00.000","0.201","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T12:30:00.000","0.234","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T12:40:00.000","0.222","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T12:50:00.000","0.24","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T13:00:00.000","0.261","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T13:10:00.000","0.256","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T13:20:00.000","0.232","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T13:30:00.000","0.234","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T13:40:00.000","0.234","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T13:50:00.000","0.23","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T14:00:00.000","0.23","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T14:10:00.000","0.239","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T14:20:00.000","0.239","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T14:30:00.000","0.235","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T14:40:00.000","0.236","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T14:50:00.000","0.238","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T15:00:00.000","0.244","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T15:10:00.000","0.241","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T15:20:00.000","0.238","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T15:30:00.000","0.248","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T15:40:00.000","0.243","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T15:50:00.000","0.249","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T16:00:00.000","0.234","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T16:10:00.000","0.233","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T16:20:00.000","0.235","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T16:30:00.000","0.248","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T16:40:00.000","0.254","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T16:50:00.000","0.253","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T17:00:00.000","0.242","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T17:10:00.000","0.255","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T17:20:00.000","0.266","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T17:30:00.000","0.277","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T17:40:00.000","0.28","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T17:50:00.000","0.284","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T18:00:00.000","0.295","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T18:10:00.000","0.296","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T18:20:00.000","0.315","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T18:30:00.000","0.317","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T18:40:00.000","0.317","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T18:50:00.000","0.32","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T19:00:00.000","0.312","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T19:10:00.000","0.313","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T19:20:00.000","0.311","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T19:30:00.000","0.306","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T19:40:00.000","0.28","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T19:50:00.000","0.301","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T20:00:00.000","0.295","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T20:10:00.000","0.292","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T20:20:00.000","0.313","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T20:30:00.000","0.306","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T20:40:00.000","0.304","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T20:50:00.000","0.302","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T21:00:00.000","0.309","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T21:10:00.000","0.206","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T21:20:00.000","0.353","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T21:30:00.000","0.295","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T21:40:00.000","0.039","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T21:50:00.000","0.054","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T22:00:00.000","0.049","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T22:10:00.000","0.045","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T22:20:00.000","0.064","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T22:30:00.000","0.07","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T22:40:00.000","0.089","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T22:50:00.000","0.094","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T23:00:00.000","0.085","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T23:10:00.000","0.085","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T23:20:00.000","0.093","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T23:30:00.000","0.093","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T23:40:00.000","0.091","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-11T23:50:00.000","0.096","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T00:00:00.000","0.091","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T00:10:00.000","0.08","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T00:20:00.000","0.077","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T00:30:00.000","0.074","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T00:40:00.000","0.063","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T00:50:00.000","0.056","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T01:00:00.000","0.047","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T01:10:00.000","0.017","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T01:20:00.000","0.058","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T01:30:00.000","0.027","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T01:40:00.000","0.025","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T01:50:00.000","0.002","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T02:00:00.000","0.014","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T02:10:00.000","0.071","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T02:20:00.000","0.074","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T02:30:00.000","0.083","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T02:40:00.000","0.098","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T02:50:00.000","0.105","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T03:00:00.000","0.106","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T03:10:00.000","0.111","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T03:20:00.000","0.107","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T03:30:00.000","0.104","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T03:40:00.000","0.101","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T03:50:00.000","0.102","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T04:00:00.000","0.105","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T04:10:00.000","0.119","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T04:20:00.000","0.104","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T04:30:00.000","0.056","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T04:40:00.000","0.342","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T04:50:00.000","0.015","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T05:00:00.000","0.018","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T05:10:00.000","0.019","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T05:20:00.000","0.079","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T05:30:00.000","0.07","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T05:40:00.000","0.058","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T05:50:00.000","0.064","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T06:00:00.000","0.078","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T06:10:00.000","0.08","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T06:20:00.000","0.08","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T06:30:00.000","0.084","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T06:40:00.000","0.09","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T06:50:00.000","0.091","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T07:00:00.000","0.092","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T07:10:00.000","0.089","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T07:20:00.000","0.095","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T07:30:00.000","0.117","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T07:40:00.000","0.14","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T07:50:00.000","0.142","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T08:00:00.000","0.152","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T08:10:00.000","0.133","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T08:20:00.000","0.13","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T08:30:00.000","0.125","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T08:40:00.000","0.124","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T08:50:00.000","0.129","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T09:00:00.000","0.129","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T09:10:00.000","0.138","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T09:20:00.000","0.145","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T09:30:00.000","0.149","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T09:40:00.000","0.147","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T09:50:00.000","0.141","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T10:00:00.000","0.144","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T10:10:00.000","0.145","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T10:20:00.000","0.146","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T10:30:00.000","0.151","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T10:40:00.000","0.151","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T10:50:00.000","0.154","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T11:00:00.000","0.163","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T11:10:00.000","0.172","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T11:20:00.000","0.178","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T11:30:00.000","0.184","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T11:40:00.000","0.186","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T11:50:00.000","0.178","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T12:00:00.000","0.18","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T12:10:00.000","0.181","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T12:20:00.000","0.184","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T12:30:00.000","0.196","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T12:40:00.000","0.195","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T12:50:00.000","0.193","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T13:00:00.000","0.198","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T13:10:00.000","0.196","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T13:20:00.000","0.197","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T13:30:00.000","0.207","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T13:40:00.000","0.201","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2020-09-12T13:50:00.000","0.199","TESORO INVEMAR","0014017001","10.235","-75.741","m"
