"fecha_inicio","fecha_final","departamento","municipio","tipo_tecnologia","gm","dm","cm","id_empresa","empresa","ano_repor","cod_periodo"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","835","1","1442.14","188.53","148.76","63754","ELECTRIFICADORA RURAL Y ACUEDUCTO DEL PACIFICO SUR S.A.S.ZOMACESP","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","835","1","1243.3265","185.2041","132.8307","3027","EMPRESA ASOCIATIVA DE TRABAJO ELECTRIFICADORA  DE  SAN JUAN DE LA COSTA E.S.P.","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","835","1","1306.3676","185.2041","106.8433","26040","EMPRESA ASOCIATIVA DE TRABAJO DE PRESTACION DE SERVICIOS PUBLICOS DE BOCAS DE CURAY E.S.P.","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","835","1","1243.2215","183.2211","133.869","3027","EMPRESA ASOCIATIVA DE TRABAJO ELECTRIFICADORA  DE  SAN JUAN DE LA COSTA E.S.P.","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","835","1","1319.9293","183.2211","107.6784","26040","EMPRESA ASOCIATIVA DE TRABAJO DE PRESTACION DE SERVICIOS PUBLICOS DE BOCAS DE CURAY E.S.P.","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","835","1","1438.82","186.51","149.92","63754","ELECTRIFICADORA RURAL Y ACUEDUCTO DEL PACIFICO SUR S.A.S.ZOMACESP","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","835","1","1391.02","145.23","133.75","3173","E.A.T. DE PRESTACION DE SERVICIOS PUBLICOS DE LA LOCALIDAD DEL CHAJAL MUNINIPIO DE TUMACO","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","835","1","1102.61","147.1","421.78","3173","E.A.T. DE PRESTACION DE SERVICIOS PUBLICOS DE LA LOCALIDAD DEL CHAJAL MUNINIPIO DE TUMACO","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","835","1","1457.47","184.65","150.58","63754","ELECTRIFICADORA RURAL Y ACUEDUCTO DEL PACIFICO SUR S.A.S.ZOMACESP","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","835","1","1250.8075","181.6267","134.4537","3027","EMPRESA ASOCIATIVA DE TRABAJO ELECTRIFICADORA  DE  SAN JUAN DE LA COSTA E.S.P.","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","835","1","1329.6306","181.6267","108.1487","26040","EMPRESA ASOCIATIVA DE TRABAJO DE PRESTACION DE SERVICIOS PUBLICOS DE BOCAS DE CURAY E.S.P.","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","76","109","1","1499.93","196.15","135.17","37833","ELECTRIFICADORA DE NARIÑO SUR E.A.T.","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","76","109","1","1402.04","146.29","74.26","20432","ELECTRIFICADORA DEL PACIFICO S.A. E.S.P.","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","76","109","1","1716.2507","179.7358","132.3152","44997","ELECTRIFICADORA ENTRE RIOS S.A.S","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","76","109","1","1315.228","179.7358","127.5134","34833","EMPRESA ASOCIATIVA DE TRABAJO ELECTRIFICADORA DEL PACIFICO SUR","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","76","109","1","1248.35","208.56","91.51","41836","EMPRESA DE SERVICIOS PUBLICOS ENERGIZAR DEL PACIFICO S.A. E.S.P.","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","76","109","1","1229.9","208.96","92.41","41836","EMPRESA DE SERVICIOS PUBLICOS ENERGIZAR DEL PACIFICO S.A. E.S.P.","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","76","109","1","1482.68","196.39","138.1","37833","ELECTRIFICADORA DE NARIÑO SUR E.A.T.","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","76","109","1","1309.4173","183.1088","129.7797","34833","EMPRESA ASOCIATIVA DE TRABAJO ELECTRIFICADORA DEL PACIFICO SUR","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","76","109","1","1393.46","146.67","75.56","20432","ELECTRIFICADORA DEL PACIFICO S.A. E.S.P.","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","76","109","1","1716.7936","183.1088","134.6669","44997","ELECTRIFICADORA ENTRE RIOS S.A.S","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","76","109","1","1234.89","211.45","94.68","41836","EMPRESA DE SERVICIOS PUBLICOS ENERGIZAR DEL PACIFICO S.A. E.S.P.","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","76","109","1","1491.51","198.93","139.85","37833","ELECTRIFICADORA DE NARIÑO SUR E.A.T.","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","76","109","1","1314.6656","185.2347","131.9348","34833","EMPRESA ASOCIATIVA DE TRABAJO ELECTRIFICADORA DEL PACIFICO SUR","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","76","109","1","1726.6585","185.2347","136.9032","44997","ELECTRIFICADORA ENTRE RIOS S.A.S","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","76","109","1","1373.46","146.67","75.56","20432","ELECTRIFICADORA DEL PACIFICO S.A. E.S.P.","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","76","109","1","1233.23","209.2","95.68","41836","EMPRESA DE SERVICIOS PUBLICOS ENERGIZAR DEL PACIFICO S.A. E.S.P.","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","76","109","1","1175.19","130.4","74.04","20432","ELECTRIFICADORA DEL PACIFICO S.A. E.S.P.","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","76","109","1","1725.2193","185.2041","138.3415","44997","ELECTRIFICADORA ENTRE RIOS S.A.S","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","76","109","1","1466.67","191.64","141.32","37833","ELECTRIFICADORA DE NARIÑO SUR E.A.T.","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","76","109","1","1302.2577","185.2041","133.3209","34833","EMPRESA ASOCIATIVA DE TRABAJO ELECTRIFICADORA DEL PACIFICO SUR","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","76","109","1","1464.0","148.49","89.76","20432","ELECTRIFICADORA DEL PACIFICO S.A. E.S.P.","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","76","109","1","1470.2","188.31","142.23","37833","ELECTRIFICADORA DE NARIÑO SUR E.A.T.","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","76","109","1","1733.9066","183.2211","139.4228","44997","ELECTRIFICADORA ENTRE RIOS S.A.S","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","76","109","1","1238.36","205.99","96.42","41836","EMPRESA DE SERVICIOS PUBLICOS ENERGIZAR DEL PACIFICO S.A. E.S.P.","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","76","109","1","1312.9592","183.2211","134.3631","34833","EMPRESA ASOCIATIVA DE TRABAJO ELECTRIFICADORA DEL PACIFICO SUR","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","76","109","1","1471.86","147.27","90.16","20432","ELECTRIFICADORA DEL PACIFICO S.A. E.S.P.","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","76","109","1","1740.9697","181.6267","140.0318","44997","ELECTRIFICADORA ENTRE RIOS S.A.S","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","76","109","1","1473.23","185.39","143.05","37833","ELECTRIFICADORA DE NARIÑO SUR E.A.T.","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","76","109","1","1309.5872","181.6267","134.9499","34833","EMPRESA ASOCIATIVA DE TRABAJO ELECTRIFICADORA DEL PACIFICO SUR","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","76","109","1","1238.62","201.5","96.85","41836","EMPRESA DE SERVICIOS PUBLICOS ENERGIZAR DEL PACIFICO S.A. E.S.P.","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","86","571","1","1105.54","25.85","84.5","27271","EMPRESA DE ACUEDUCTO  ALCANTARILLADO  ASEO Y ENERGIA (ZNI) DE PUERTO GUZMAN S.A ESP","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","86","571","1","1096.89","26.33","86.0","27271","EMPRESA DE ACUEDUCTO  ALCANTARILLADO  ASEO Y ENERGIA (ZNI) DE PUERTO GUZMAN S.A ESP","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","86","571","1","1100.12","26.67","87.43","27271","EMPRESA DE ACUEDUCTO  ALCANTARILLADO  ASEO Y ENERGIA (ZNI) DE PUERTO GUZMAN S.A ESP","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","86","571","1","1102.29","26.63","88.35","27271","EMPRESA DE ACUEDUCTO  ALCANTARILLADO  ASEO Y ENERGIA (ZNI) DE PUERTO GUZMAN S.A ESP","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","86","571","1","1103.82","26.35","89.04","27271","EMPRESA DE ACUEDUCTO  ALCANTARILLADO  ASEO Y ENERGIA (ZNI) DE PUERTO GUZMAN S.A ESP","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","86","571","1","1123.5","26.09","89.43","27271","EMPRESA DE ACUEDUCTO  ALCANTARILLADO  ASEO Y ENERGIA (ZNI) DE PUERTO GUZMAN S.A ESP","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","86","573","1","0.0","0.0","0.0","520","CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","86","573","1","899.99","154.52","39.03","1759","EMPRESA  DE SERVICIOS PUBLICOS DOMICILIARIOS DE PUERTO LEGUIZAMO","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","86","573","1","1052.06","155.7","39.72","1759","EMPRESA  DE SERVICIOS PUBLICOS DOMICILIARIOS DE PUERTO LEGUIZAMO","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","86","573","1","0.0","0.0","0.0","520","CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","86","573","1","0.0","0.0","0.0","520","CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","86","573","1","1019.63","156.68","40.38","1759","EMPRESA  DE SERVICIOS PUBLICOS DOMICILIARIOS DE PUERTO LEGUIZAMO","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","86","573","1","0.0","0.0","0.0","520","CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","86","573","1","958.64","154.97","40.8","1759","EMPRESA  DE SERVICIOS PUBLICOS DOMICILIARIOS DE PUERTO LEGUIZAMO","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","86","573","1","1028.82","152.6","41.12","1759","EMPRESA  DE SERVICIOS PUBLICOS DOMICILIARIOS DE PUERTO LEGUIZAMO","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","86","573","1","0.0","0.0","0.0","520","CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","86","573","1","0.0","0.0","0.0","520","CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","86","573","1","1001.17","149.95","41.3","1759","EMPRESA  DE SERVICIOS PUBLICOS DOMICILIARIOS DE PUERTO LEGUIZAMO","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","94","1","1","1319.9","113.97","40.29","2331","EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P.","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","94","1","1","1316.02","116.11","41.0","2331","EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P.","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","94","1","1","1309.64","117.46","41.69","2331","EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P.","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","94","1","1","1303.99","117.44","42.12","2331","EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P.","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","94","1","1","1324.15","116.18","42.45","2331","EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P.","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","94","1","1","1348.7","115.02","42.64","2331","EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P.","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","94","343","1","1284.43","187.23","55.24","2331","EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P.","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","94","343","1","1295.05","190.74","56.22","2331","EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P.","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","94","343","1","1301.75","192.96","57.15","2331","EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P.","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","94","343","1","1323.3","192.92","57.75","2331","EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P.","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","94","343","1","1329.91","190.86","58.21","2331","EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P.","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","94","343","1","1335.62","188.95","58.46","2331","EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P.","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","95","200","1","1159.76","117.37","78.06","2994","MUNICIPIO DE MIRAFLORES GUAVIARE","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","95","200","1","1228.39","119.57","79.45","2994","MUNICIPIO DE MIRAFLORES GUAVIARE","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","95","200","1","1228.23","120.96","80.77","2994","MUNICIPIO DE MIRAFLORES GUAVIARE","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","95","200","1","1305.81","120.94","81.62","2994","MUNICIPIO DE MIRAFLORES GUAVIARE","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","95","200","1","1304.89","119.64","82.25","2994","MUNICIPIO DE MIRAFLORES GUAVIARE","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","95","200","1","1303.21","118.45","82.61","2994","MUNICIPIO DE MIRAFLORES GUAVIARE","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","97","1","1","2508.8","31.3703","2.4831","67580","CENTRALES DE ENERGIA ELECTRICA DE VAUPES S.A.S.  E.S.P.","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","97","161","1","1065.99","22.22","137.24","20217","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO  ALCANTARILLADO  ASEO Y ENERGIA ZONA NO INTERCONECTADA  EN EL MUNICIPIO DE CARURU - VAUPES","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","97","161","1","1046.55","21.57","101.61","20217","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO  ALCANTARILLADO  ASEO Y ENERGIA ZONA NO INTERCONECTADA  EN EL MUNICIPIO DE CARURU - VAUPES","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","97","161","1","1028.3","21.84","103.3","20217","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO  ALCANTARILLADO  ASEO Y ENERGIA ZONA NO INTERCONECTADA  EN EL MUNICIPIO DE CARURU - VAUPES","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","97","161","1","1025.16","21.82","104.39","20217","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO  ALCANTARILLADO  ASEO Y ENERGIA ZONA NO INTERCONECTADA  EN EL MUNICIPIO DE CARURU - VAUPES","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","97","161","1","1024.16","21.58","105.2","20217","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO  ALCANTARILLADO  ASEO Y ENERGIA ZONA NO INTERCONECTADA  EN EL MUNICIPIO DE CARURU - VAUPES","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","97","161","1","1041.05","21.37","105.66","20217","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO  ALCANTARILLADO  ASEO Y ENERGIA ZONA NO INTERCONECTADA  EN EL MUNICIPIO DE CARURU - VAUPES","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","97","666","1","2025.45","22.22","108.07","20154","MUNICIPIO DE TARAIRA","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","97","666","1","2032.86","21.52","111.67","20154","MUNICIPIO DE TARAIRA","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","97","666","1","2037.63","21.84","113.52","20154","MUNICIPIO DE TARAIRA","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","97","666","1","2049.31","21.84","114.72","20154","MUNICIPIO DE TARAIRA","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","97","666","1","2059.34","21.57","115.61","20154","MUNICIPIO DE TARAIRA","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","97","666","1","2082.65","21.4","116.12","20154","MUNICIPIO DE TARAIRA","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","99","524","1","927.57","210.41","58.62","2170","EMPRESA SIGLO XXI EICE ESP","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","99","524","1","907.36","213.5","59.66","2170","EMPRESA SIGLO XXI EICE ESP","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","99","524","1","932.34","216.69","60.65","2170","EMPRESA SIGLO XXI EICE ESP","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","99","524","1","934.3","216.61","61.29","2170","EMPRESA SIGLO XXI EICE ESP","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","99","524","1","948.68","213.99","61.76","2170","EMPRESA SIGLO XXI EICE ESP","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","99","524","1","717.34","212.24","62.03","2170","EMPRESA SIGLO XXI EICE ESP","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","99","624","1","1100.72","177.97","153.15","3212","EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL VICHADA S.A","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","99","624","1","1112.4","181.28","31.09","3212","EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL VICHADA S.A","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","99","624","1","1098.07","180.06","150.76","3212","EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL VICHADA S.A","2023","3"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","99","773","1","1100.72","177.97","153.15","3212","EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL VICHADA S.A","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","99","773","1","1112.4","181.28","31.09","3212","EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL VICHADA S.A","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","99","773","1","1098.07","180.06","150.76","3212","EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL VICHADA S.A","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","99","773","1","1221.03","182.71","29.26","3212","EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL VICHADA S.A","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","99","773","1","1226.28","185.44","29.74","3212","EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL VICHADA S.A","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","99","773","1","1236.89","179.88","30.06","3212","EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL VICHADA S.A","2023","6"
