"codigo_localidad","consumo_complementario","identificador_empresa","consumo_basico","tipo_categoria","periodo","facturacion_consumo_basico","dias_facturados","nom_mpio","consumo_residencial","fch_ini_per_factura","estrato_sector","porcentaje_subsidio","valor_refacturacion","valor_subsidio","tension","nom_dpto","nombre","fch_exp_factura","fact_consumo_complementario","ano","fact_consumo_residencial","intereses_mora","nombre_localidad","ubicacion","tipo_factura","valor_total_facturado","valor_mora","nom_poblad","tipo_conexion","codigo_conexion","niu","id_factura","tipo_lectura"
"1300100700001","0.0","48907","27.3","L","2","29374.26","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-22449.34",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","6924.92","0.0","ISLA FUERTE","P","1","493603990579484546493603990","145129967145129967145129967","E"
"1300100700001","0.0","48907","18.2","L","2","19582.84","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-14966.23",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","4616.61","0.0","ISLA FUERTE","P","1","658172871179766519658172871","478207184782071847820718","E"
"1300100700001","0.0","48907","53.4","L","2","57457.35","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-15763.16","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","41694.19","0.0","ISLA FUERTE","P","1","404487867611848669404487867","190652111190652111190652111","E"
"1300100700001","0.0","48907","61.0","L","2","65634.8","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-18006.61","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","47628.19","0.0","ISLA FUERTE","P","1","599107352990858433599107352","421432956421432956421432956","E"
"1300100700001","0.0","48907","92.7","L","2","99743.37","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-27364.14","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","72379.23","0.0","ISLA FUERTE","P","1","222775276426944389222775276","336671676336671676336671676","E"
"1300100700001","0.0","48907","76.8","L","2","82635.29","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-22670.61","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","59964.68","0.0","ISLA FUERTE","P","1","422347757446746734422347757","707662542707662542707662542","E"
"1300100700001","0.0","48907","60.9","L","2","65527.2","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-50079.3",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","15447.9","0.0","ISLA FUERTE","P","1","775994799710440465775994799","158930171589301715893017","E"
"1300100700001","0.0","48907","22.2","L","2","23886.76","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-18255.51",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","5631.25","0.0","ISLA FUERTE","P","1","461258606139636838461258606","913240829913240829913240829","E"
"1300100700001","0.0","48907","37.8","L","2","40672.05","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-31083.71",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","9588.34","0.0","ISLA FUERTE","P","1","322600094667529536322600094","987048809870488098704880","E"
"1300100700001","0.0","48907","57.6","L","2","61976.46","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-47365.65",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","14610.81","0.0","ISLA FUERTE","P","1","528413834709577137528413834","885303793885303793885303793","E"
"1300100700001","0.0","48907","45.0","L","2","48419.11","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-37004.41",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","11414.7","0.0","ISLA FUERTE","P","1","728046660768561915728046660","492942029492942029492942029","E"
"1300100700001","0.0","48907","21.0","L","2","22595.59","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-17268.73",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","5326.86","0.0","ISLA FUERTE","P","1","467665725863648606467665725","854157897854157897854157897","E"
"1300100700001","0.0","48907","22.5","L","2","24209.56","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-18502.21",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","5707.35","0.0","ISLA FUERTE","P","1","826648980697731578826648980","548492904548492904548492904","E"
"1300100700001","0.0","48907","15.3","L","2","16462.5","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-12581.5",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","3881","0.0","ISLA FUERTE","P","1","964947823555109202964947823","500747439500747439500747439","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","0",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","596004706742445849596004706","922524010922524010922524010","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","0",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","105527472305827026105527472","897469607897469607897469607","E"
"1300100700001","0.0","48907","12.92","L","2","13901.67","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-3813.86","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","10087.81","0.0","ISLA FUERTE","P","1","573362608487242221573362608","506447554506447554506447554","E"
"1300100700001","0.0","48907","13.5","L","2","14525.73","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-3985.07","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","10540.66","0.0","ISLA FUERTE","P","1","339007429838755147339007429","116189234116189234116189234","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","0",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","7207706859120875720770685","836705117836705117836705117","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","0",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","537527229942000022537527229","209310923209310923209310923","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","0",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","999259867133809518999259867","696836159696836159696836159","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","0",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","567425397899662230567425397","940824761940824761940824761","E"
"1300100700001","0.0","48907","67.0","L","2","72090.68","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-19777.75","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","52312.93","0.0","ISLA FUERTE","P","1","154249217694579844154249217","377406202377406202377406202","E"
"1300100700001","0.0","48907","26.7","L","2","28728.67","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-7881.58","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","20847.09","0.0","ISLA FUERTE","P","1","870310284251898042870310284","762279982762279982762279982","E"
"1300100700001","0.0","48907","41.4","L","2","44545.58","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-34044.06",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","10501.52","0.0","ISLA FUERTE","P","1","338728204423656195338728204","927732723927732723927732723","E"
"1300100700001","0.0","48907","30.6","L","2","32925","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-25163",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","7762","0.0","ISLA FUERTE","P","1","121026034358799798121026034","880287817880287817880287817","E"
"1300100700001","0.0","48907","49.0","L","2","52723.03","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-40293.69",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","12429.34","0.0","ISLA FUERTE","P","1","396626198352484599396626198","689566106895661068956610","E"
"1300100700001","0.0","48907","43.8","L","2","47127.94","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-36017.63",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","11110.31","0.0","ISLA FUERTE","P","1","627766995385347854627766995","412358451412358451412358451","E"
"1300100700001","0.0","48907","20.7","L","2","22272.79","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-17022.03",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","5250.76","0.0","ISLA FUERTE","P","1","339669723283471477339669723","282489471282489471282489471","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","0",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","706295099933049429706295099","600465149600465149600465149","E"
"1300100700001","0.0","48907","24.12","L","2","25952.64","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-19834.37",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","6118.27","0.0","ISLA FUERTE","P","1","539990339249899553539990339","240747329240747329240747329","E"
"1300100700001","0.0","48907","30.1","L","2","32387.01","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-24751.84",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","7635.17","0.0","ISLA FUERTE","P","1","344920507400511688344920507","625496592625496592625496592","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","0",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","617862188935544638617862188","682518965682518965682518965","E"
"1300100700001","0.0","48907","17.1","L","2","18399.26","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-14061.68",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","4337.58","0.0","ISLA FUERTE","P","1","369063049882833787369063049","545855498545855498545855498","E"
"1300100700001","0.0","48907","14.7","L","2","15816.91","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-12088.11",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","3728.8","0.0","ISLA FUERTE","P","1","2534158141747053125341581","256008770256008770256008770","E"
"1300100700001","0.0","48907","12.6","L","2","13557.35","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-10361.24",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","3196.11","0.0","ISLA FUERTE","P","1","400947940751835625400947940","513596396513596396513596396","E"
"1300100700001","0.0","48907","41.4","L","2","44545.58","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-34044.06",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","10501.52","0.0","ISLA FUERTE","P","1","56283485955118567562834859","997755380997755380997755380","E"
"1300100700001","0.0","48907","15.9","L","2","17108.09","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-13074.89",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","4033.2","0.0","ISLA FUERTE","P","1","664389810467385477664389810","870817590870817590870817590","E"
"1300100700001","0.0","48907","15.6","L","2","16785.29","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-12828.2",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","3957.09","0.0","ISLA FUERTE","P","1","1474771123548607314747711","402032584020325840203258","E"
"1300100700001","0.0","48907","16.8","L","2","18076.47","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-13814.98",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","4261.49","0.0","ISLA FUERTE","P","1","694910502557885681694910502","799286837992868379928683","E"
"1300100700001","0.0","48907","14.96","L","2","16096.66","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-12301.91",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","3794.75","0.0","ISLA FUERTE","P","1","799361972423343217799361972","333362379333362379333362379","E"
"1300100700001","0.0","48907","18.9","L","2","20336.03","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-15541.85",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","4794.18","0.0","ISLA FUERTE","P","1","826155013102668468826155013","732330187732330187732330187","E"
"1300100700001","0.0","48907","13.8","L","2","14848.53","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-11348.02",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","3500.51","0.0","ISLA FUERTE","P","1","52860981293937084528609812","557855328557855328557855328","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","0",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","313333887183806721313333887","583557957583557957583557957","E"
"1300100700001","0.0","48907","55.08","L","2","59264.99","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-45293.4",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","13971.59","0.0","ISLA FUERTE","P","1","392538797445536633392538797","400655608400655608400655608","E"
"1300100700001","0.0","48907","50.4","L","2","54229.41","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-41444.94",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","12784.47","0.0","ISLA FUERTE","P","1","578261079571896576578261079","805396333805396333805396333","E"
"1300100700001","0.0","48907","53.1","L","2","57134.55","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-43665.21",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","13469.34","0.0","ISLA FUERTE","P","1","299838394508232458299838394","993576419935764199357641","E"
"1300100700001","0.0","48907","28.8","L","2","30988.23","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-23682.82",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","7305.41","0.0","ISLA FUERTE","P","1","2446325395892627244632539","846773716846773716846773716","E"
"1300100700001","0.0","48907","21.84","L","2","23499.41","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-17959.47",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","5539.94","0.0","ISLA FUERTE","P","1","909657867245031898909657867","360179800360179800360179800","E"
"1300100700001","0.0","48907","39.3","L","2","42286.02","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-32317.19",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","9968.83","0.0","ISLA FUERTE","P","1","291261645694589689291261645","709336162709336162709336162","E"
"1300100700001","0.0","48907","18.9","L","2","20336.03","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-15541.85",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","4794.18","0.0","ISLA FUERTE","P","1","936185249527288392936185249","545486422545486422545486422","E"
"1300100700001","0.0","48907","58.5","L","2","62944.85","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-48105.74",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","14839.11","0.0","ISLA FUERTE","P","1","431106065913064441431106065","597074466597074466597074466","E"
"1300100700001","0.0","48907","12.3","L","2","13234.56","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-10114.54",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","3120.02","0.0","ISLA FUERTE","P","1","799402611186580610799402611","176263104176263104176263104","E"
"1300100700001","0.0","48907","25.5","L","2","27437.5","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-20969.17",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","6468.33","0.0","ISLA FUERTE","P","1","705975177184809132705975177","549286195549286195549286195","E"
"1300100700001","0.0","48907","9.0","L","2","9683.82","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-7400.88",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","2282.94","0.0","ISLA FUERTE","P","1","561167623197798694561167623","476061361476061361476061361","E"
"1300100700001","0.0","48907","26.4","L","2","28405.88","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-21709.26",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","6696.62","0.0","ISLA FUERTE","P","1","104943567567135399104943567","541222443541222443541222443","E"
"1300100700001","0.0","48907","17.1","L","2","18399.26","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-14061.68",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","4337.58","0.0","ISLA FUERTE","P","1","824755092594472037824755092","431658564431658564431658564","E"
"1300100700001","0.0","48907","66.0","L","2","71014.7","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-19482.56","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","51532.14","0.0","ISLA FUERTE","P","1","560939751375733064560939751","402656227402656227402656227","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","0","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","562144995640164395562144995","276678364276678364276678364","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","0","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","21102277090929186211022770","737407953737407953737407953","E"
"1300100700001","0.0","48907","15.3","L","2","16462.5","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-4516.41","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","11946.09","0.0","ISLA FUERTE","P","1","658026962269562851658026962","893384188933841889338418","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","0","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","757372641312882453757372641","850333768850333768850333768","E"
"1300100700001","0.0","48907","40.0","L","2","43039.21","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-11807.61","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","31231.6","0.0","ISLA FUERTE","P","1","200507387756332809200507387","705680882705680882705680882","E"
"1300100700001","0.0","48907","0.0","L","2","0","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","0","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","0","0.0","ISLA FUERTE","P","1","651750087787552129651750087","555964348555964348555964348","E"
"1300100700001","0.0","48907","22.8","L","2","24532.35","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-6730.34","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","17802.01","0.0","ISLA FUERTE","P","1","239397987185117795239397987","372587101372587101372587101","E"
"1300100700001","0.0","48907","162.8","L","2","175169.59","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","C","-0.270","0.0","-48056.98","220.0","BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","127112.61","0.0","ISLA FUERTE","P","1","6640479296150469066404792","212648083212648083212648083","E"
"1300100700001","0.0","48907","32.1","L","2","34538.97","28","CARTAGENA DE INDIAS","0.0","2022-02-28T00:00:00.000","1","-0.760","0.0","-26396.48",,"BOLÍVAR","SOLING DEL SINU S.A.S. E.S.P.","2022-03-08T00:00:00.000","0.0","2022","0.0","0.0","ISLA FUERTE","R","N","8142.49","0.0","ISLA FUERTE","P","1","548187224926731843548187224","373488050373488050373488050","E"
