"car_t1669_id_mercado","anio_corregido","mes_corregido","nt_prop","gm","tm","prnm","dnm","cvm","rm","cuvm","id_empresa","empresa","car_carg_ano","car_carg_periodo","carg_horar","fech_public"
"443","9999","99","1-0","383.83","44.32525","176.95449","181.05124","38.97015","14.3843","839.51543","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"443","9999","99","2","383.83","44.32525","49.73472","131.51967","38.97015","14.3843","662.76409","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"443","9999","99","3","383.83","44.32525","34.35481","100.68991","38.97015","14.3843","616.55442","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"443","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"443","9999","99","1-100","393.83","55.03988","184.9927","218.32465","38.97015","14.3843","905.54168","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"443","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"443","9999","99","1-0","393.83","55.03988","184.9927","181.05124","38.97015","14.3843","868.26827","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"443","9999","99","2","393.83","55.03988","51.70337","131.51967","38.97015","14.3843","685.44737","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"443","9999","99","3","393.83","55.03988","35.58834","100.68991","38.97015","14.3843","638.50258","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"443","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"444","9999","99","1-100","388.77506","50.70291","213.98069","177.6844","36.26144","14.3843","881.7888","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"444","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"444","9999","99","1-0","388.77506","50.70291","213.98069","145.15131","36.26144","14.3843","849.25571","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"444","9999","99","2","388.77506","50.70291","67.32629","102.36257","36.26144","14.3843","659.81257","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"444","9999","99","3","388.77506","50.70291","44.84349","68.3098","36.26144","14.3843","603.277","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"444","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"444","9999","99","1-100","383.75","44.32525","209.02354","177.6844","36.26144","14.3843","865.42893","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"444","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"444","9999","99","1-0","383.75","44.32525","209.02354","145.15131","36.26144","14.3843","832.89584","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"444","9999","99","2","383.75","44.32525","66.11622","102.36257","36.26144","14.3843","647.19978","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"444","9999","99","3","383.75","44.32525","44.20918","68.3098","36.26144","14.3843","591.23997","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"444","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"444","9999","99","1-100","393.75","55.03988","218.05342","177.6844","36.26144","14.3843","895.17344","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"444","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"444","9999","99","1-0","393.75","55.03988","218.05342","145.15131","36.26144","14.3843","862.64035","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"444","9999","99","2","393.75","55.03988","68.3291","102.36257","36.26144","14.3843","670.12729","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"444","9999","99","3","393.75","55.03988","45.37482","68.3098","36.26144","14.3843","613.12024","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"444","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"162","9999","99","1-100","367.99896","50.70291","68.27466","290.15034","36.61987","14.3843","828.13104","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"162","9999","99","1-50","367.99896","50.70291","68.27466","250.45889","36.61987","14.3843","788.43959","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"162","9999","99","1-0","367.99896","50.70291","68.27466","210.76744","36.61987","14.3843","748.74814","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"162","9999","99","2","367.99896","50.70291","30.69896","184.40742","36.61987","14.3843","684.81242","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"162","9999","99","3","367.99896","50.70291","22.59496","80.76702","36.61987","14.3843","573.06802","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"162","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"162","9999","99","1-100","362.91","44.32525","66.6854","290.15034","36.61987","14.3843","815.07516","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"162","9999","99","1-50","362.91","44.32525","66.6854","250.45889","36.61987","14.3843","775.38371","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"162","9999","99","1-0","362.91","44.32525","66.6854","210.76744","36.61987","14.3843","735.69226","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"162","9999","99","2","362.91","44.32525","30.12546","184.40742","36.61987","14.3843","672.7723","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"162","9999","99","3","362.91","44.32525","22.24062","80.76702","36.61987","14.3843","561.24706","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"162","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"162","9999","99","1-100","372.91","55.03988","69.57079","290.15034","36.61987","14.3843","838.67518","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"162","9999","99","1-50","372.91","55.03988","69.57079","250.45889","36.61987","14.3843","798.98373","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"162","9999","99","1-0","372.91","55.03988","69.57079","210.76744","36.61987","14.3843","759.29228","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"162","9999","99","2","372.91","55.03988","31.1737","184.40742","36.61987","14.3843","694.53517","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"162","9999","99","3","372.91","55.03988","22.89241","80.76702","36.61987","14.3843","582.61348","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"162","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"168","9999","99","1-100","429.84236","50.70291","111.41426","263.88393","34.23793","14.3843","904.46569","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"168","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"168","9999","99","1-0","429.84236","50.70291","111.41426","216.08844","34.23793","14.3843","856.6702","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"168","9999","99","2","429.84236","50.70291","37.04756","155.01524","34.23793","14.3843","721.2303","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"168","9999","99","3","429.84236","50.70291","31.87506","96.38711","34.23793","14.3843","657.42967","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"168","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"168","9999","99","1-100","424.89","44.32525","108.98311","263.88393","34.23793","14.3843","890.70452","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"168","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"168","9999","99","1-0","424.89","44.32525","108.98311","216.08844","34.23793","14.3843","842.90903","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"168","9999","99","2","424.89","44.32525","36.34508","155.01524","34.23793","14.3843","709.1978","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"168","9999","99","3","424.89","44.32525","31.29295","96.38711","34.23793","14.3843","645.51754","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"168","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"168","9999","99","1-100","434.89","55.03988","113.44714","263.88393","34.23793","14.3843","915.88318","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"168","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"168","9999","99","1-0","434.89","55.03988","113.44714","216.08844","34.23793","14.3843","868.08769","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"168","9999","99","2","434.89","55.03988","37.64413","155.01524","34.23793","14.3843","731.21148","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"168","9999","99","3","434.89","55.03988","32.37166","96.38711","34.23793","14.3843","667.31088","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"168","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"169","9999","99","1-100","429.67036","50.70291","112.97105","254.33047","34.49732","14.3843","896.55641","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"169","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"169","9999","99","1-0","429.67036","50.70291","112.97105","148.22571","34.49732","14.3843","790.45165","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"169","9999","99","2","429.67036","50.70291","47.10145","159.45432","34.49732","14.3843","735.81066","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"169","9999","99","3","429.67036","50.70291","33.87245","110.50543","34.49732","14.3843","673.63277","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"169","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"169","9999","99","1-100","424.65","44.32525","110.55201","254.33047","34.49732","14.3843","882.73935","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"169","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"169","9999","99","1-0","424.65","44.32525","110.55201","148.22571","34.49732","14.3843","776.63459","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"169","9999","99","2","424.65","44.32525","46.22336","159.45432","34.49732","14.3843","723.53455","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"169","9999","99","3","424.65","44.32525","33.3041","110.50543","34.49732","14.3843","661.6664","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"169","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"169","9999","99","1-100","434.65","55.03988","114.96595","254.33047","34.49732","14.3843","907.86792","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"169","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"169","9999","99","1-0","434.65","55.03988","114.96595","148.22571","34.49732","14.3843","801.76316","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"169","9999","99","2","434.65","55.03988","47.83313","159.45432","34.49732","14.3843","745.85895","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"169","9999","99","3","434.65","55.03988","34.35018","110.50543","34.49732","14.3843","683.42711","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"169","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"163","9999","99","1-100","412.73866","50.70291","71.69336","290.15034","35.32184","14.3843","874.99141","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"163","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"163","9999","99","1-0","412.73866","50.70291","71.69336","242.42081","35.32184","14.3843","827.26188","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"163","9999","99","2","412.73866","50.70291","29.21736","184.40742","35.32184","14.3843","726.77249","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"163","9999","99","3","412.73866","50.70291","25.43496","80.76702","35.32184","14.3843","619.34969","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"163","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"163","9999","99","1-100","407.78","44.32525","70.21577","290.15034","35.32184","14.3843","862.1775","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"163","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"163","9999","99","1-0","407.78","44.32525","70.21577","242.42081","35.32184","14.3843","814.44797","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"163","9999","99","2","407.78","44.32525","28.76489","184.40742","35.32184","14.3843","714.9837","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"163","9999","99","3","407.78","44.32525","25.07383","80.76702","35.32184","14.3843","607.65224","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"163","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"163","9999","99","1-100","417.78","55.03988","72.93231","290.15034","35.32184","14.3843","885.60867","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"163","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"163","9999","99","1-0","417.78","55.03988","72.93231","242.42081","35.32184","14.3843","837.87914","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"163","9999","99","2","417.78","55.03988","29.60563","184.40742","35.32184","14.3843","736.53907","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"163","9999","99","3","417.78","55.03988","25.74746","80.76702","35.32184","14.3843","629.0405","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"163","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"164","9999","99","1-100","399.45126","50.70291","72.86149","290.15034","34.66887","14.3843","862.21917","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"164","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"164","9999","99","1-0","399.45126","50.70291","72.86149","245.48292","34.66887","14.3843","817.55175","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"164","9999","99","2","399.45126","50.70291","30.60969","184.40742","34.66887","14.3843","714.22445","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"164","9999","99","3","399.45126","50.70291","23.19729","80.76702","34.66887","14.3843","603.17165","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"164","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"164","9999","99","1-100","394.56","44.32525","71.26571","290.15034","34.66887","14.3843","849.35447","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"164","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"164","9999","99","1-0","394.56","44.32525","71.26571","245.48292","34.66887","14.3843","804.68705","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"164","9999","99","2","394.56","44.32525","30.05741","184.40742","34.66887","14.3843","702.40325","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"164","9999","99","3","394.56","44.32525","22.82821","80.76702","34.66887","14.3843","591.53365","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"164","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"164","9999","99","1-100","404.56","55.03988","74.21715","290.15034","34.66887","14.3843","873.02054","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"164","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"164","9999","99","1-0","404.56","55.03988","74.21715","245.48292","34.66887","14.3843","828.35312","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"164","9999","99","2","404.56","55.03988","31.08791","184.40742","34.66887","14.3843","724.14838","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"164","9999","99","3","404.56","55.03988","23.52152","80.76702","34.66887","14.3843","612.94159","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"164","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"166","9999","99","1-100","407.18916","50.70291","70.49098","263.88393","23.19291","14.3843","829.84419","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"166","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"166","9999","99","1-0","407.18916","50.70291","70.49098","206.51156","23.19291","14.3843","772.47182","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"166","9999","99","2","407.18916","50.70291","29.29318","155.01524","23.19291","14.3843","679.7777","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"166","9999","99","3","407.18916","50.70291","22.27978","96.38711","23.19291","14.3843","614.13617","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"166","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"166","9999","99","1-100","402.18","44.32525","68.9014","263.88393","23.19291","14.3843","816.86779","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"166","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"166","9999","99","1-0","402.18","44.32525","68.9014","206.51156","23.19291","14.3843","759.49542","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"166","9999","99","2","402.18","44.32525","28.71445","155.01524","23.19291","14.3843","667.81215","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"166","9999","99","3","402.18","44.32525","21.87322","96.38711","23.19291","14.3843","602.34279","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"166","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"166","9999","99","1-100","412.18","55.03988","71.80889","263.88393","23.19291","14.3843","840.48991","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"166","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"166","9999","99","1-0","412.18","55.03988","71.80889","206.51156","23.19291","14.3843","783.11754","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"166","9999","99","2","412.18","55.03988","29.78067","155.01524","23.19291","14.3843","689.593","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"166","9999","99","3","412.18","55.03988","22.62581","96.38711","23.19291","14.3843","623.81001","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"166","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"160","9999","99","1-100","289.43736","50.70291","64.29842","290.15034","86.1794","37.9589","818.72733","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"160","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"160","9999","99","1-0","289.43736","50.70291","64.29842","196.82759","86.1794","37.9589","725.40458","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"160","9999","99","2","289.43736","50.70291","23.91422","184.40742","86.1794","37.9589","672.60021","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"160","9999","99","3","289.43736","50.70291","18.35822","80.76702","86.1794","37.9589","563.40381","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"160","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","4","1900-01-01T00:00:00.000"
"160","9999","99","1-100","284.12","44.32525","62.24955","290.15034","86.1794","37.9589","804.98344","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"160","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"160","9999","99","1-0","284.12","44.32525","62.24955","196.82759","86.1794","37.9589","711.66069","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"160","9999","99","2","284.12","44.32525","23.24933","184.40742","86.1794","37.9589","660.2403","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"161","9999","99","1-100","280.51288","48.5314","67.15372","300.5938","82.33938","39.30366","818.43484","604","CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP","2023","5","4","1900-01-01T00:00:00.000"
"161","9999","99","1-50","280.51288","48.5314","67.15372","269.04435","82.33938","39.30366","786.88539","604","CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP","2023","5","4","1900-01-01T00:00:00.000"
"161","9999","99","1-0","280.51288","48.5314","67.15372","237.4949","82.33938","39.30366","755.33594","604","CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP","2023","5","4","1900-01-01T00:00:00.000"
"161","9999","99","2","280.51288","48.5314","21.83797","189.57024","82.33938","39.30366","662.09553","604","CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP","2023","5","4","1900-01-01T00:00:00.000"
"161","9999","99","3","280.51288","48.5314","22.66981","86.81134","82.33938","39.30366","560.16847","604","CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP","2023","5","4","1900-01-01T00:00:00.000"
"161","9999","99","4","280.51288","48.5314","12.13374","36.55584","82.33938","39.30366","499.3769","604","CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP","2023","5","4","1900-01-01T00:00:00.000"
"160","9999","99","3","284.12","44.32525","17.88378","80.76702","86.1794","37.9589","551.23435","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"160","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","3","1900-01-01T00:00:00.000"
"160","9999","99","1-100","294.12","55.03988","65.77486","290.15034","86.1794","37.9589","829.22338","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
"160","9999","99","1-50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20437","ENERTOTAL S.A. E.S.P.","2023","6","1","1900-01-01T00:00:00.000"
